1, 0, 0.000121366, 3.21708e-08, 0.171801, 0.14455, 0.00314755, 0.120978, 26.235, 0.035545, 1.02133, 0, 52.45, 38.125, 45.79, 47.495, 11, 0.000265003, 7.02266e-08, 0.543071, 0.294926, 0.961431, 0.92435, 1.05687, 1.11698, 0.000143916, 0
1, 0, 0.000118915, 3.90741e-08, 0.0866602, 0.148978, 0.00315802, 0.121458, 26.2834, 0.0204479, 0.549172, 0, 52.615, 37.945, 45.835, 47.49, 11, 0.000328481, 1.079e-07, 0.367769, 0.135254, 0.962333, 0.926084, 0.56962, 0.324467, 0.000120805, 0
1, 0, 0.000118664, 3.84383e-08, 0.0672601, 0.142433, 0.00316569, 0.122121, 26.3019, 0.00890208, 0.668645, 0, 52.75, 38.205, 46.245, 47.785, 11, 0.000323821, 1.0486e-07, 0.320755, 0.102884, 0.962504, 0.926413, 0.677547, 0.45907, 0.000103867, 0
1, 0, 0.000120922, 4.10629e-08, 0.0760563, 0.0760563, 0.00315357, 0.120372, 25.9358, 0.0253521, 0.699531, 0, 52.83, 38.45, 46.48, 48.115, 11, 0.000339466, 1.15237e-07, 0.5, 0.25, 0.961642, 0.924756, 0.724883, 0.525455, 0.000169733, 0
1, 0, 0.000120013, 2.76393e-08, 0.105769, 0.0604396, 0.0031273, 0.121179, 26.3393, 0.0494505, 0.921703, 0, 52.99, 38.24, 46.26, 47.79, 11, 0.000230249, 5.30144e-08, 0.636364, 0.404959, 0.961615, 0.924704, 0.971154, 0.94314, 0.000146522, 0
1, 0, 0.000117981, 2.51492e-08, 0.130106, 0.223903, 0.0031728, 0.121776, 26.2831, 0.03177, 0.942511, 0, 53.21, 38.22, 46.175, 47.92, 11, 0.000213117, 4.54189e-08, 0.367521, 0.135072, 0.962807, 0.926997, 0.974281, 0.949224, 7.83251e-05, 0
1, 0, 0.000119256, 3.58825e-08, 0.0934183, 0.191083, 0.00314987, 0.120801, 26.2523, 0.0127389, 0.602972, 0, 52.9, 37.82, 45.76, 47.455, 11, 0.000300796, 9.0478e-08, 0.328358, 0.107819, 0.962128, 0.92569, 0.615711, 0.3791, 9.87687e-05, 0
1, 0, 0.000120992, 3.89905e-08, 0.0860215, 0.0928641, 0.00312903, 0.121416, 26.2372, 0.0322581, 0.691105, 0, 53.28, 37.995, 46.125, 47.83, 11, 0.000322152, 1.03782e-07, 0.480874, 0.23124, 0.96132, 0.924136, 0.723363, 0.523254, 0.000154914, 0
1, 0, 0.00012056, 3.22325e-08, 0.0984579, 0.0735469, 0.00316009, 0.121582, 26.1538, 0.0569395, 0.755635, 0, 52.98, 37.875, 46.03, 47.49, 11, 0.000267284, 7.14407e-08, 0.572414, 0.327658, 0.961839, 0.925134, 0.812574, 0.660277, 0.000152997, 0
1, 0, 0.000119035, 2.84934e-08, 0.0946667, 0.0546667, 0.00312309, 0.120759, 26.3219, 0.08, 0.790667, 0, 52.92, 37.99, 46.24, 47.785, 11, 0.000239314, 5.7271e-08, 0.633929, 0.401865, 0.961877, 0.925207, 0.870667, 0.75806, 0.000151708, 0
1, 0, 0.0001213, 3.12208e-08, 0.088916, 0.288672, 0.00313332, 0.120898, 26.2966, 0.0328867, 0.733252, 0, 52.525, 38.075, 46.16, 47.535, 11, 0.000257318, 6.62127e-08, 0.235484, 0.0554527, 0.961277, 0.924054, 0.766139, 0.586969, 6.05943e-05, 0
1, 0, 0.000119895, 4.2124e-08, 0.0641953, 0.0940325, 0.00315383, 0.120709, 26.2558, 0.0515371, 0.536166, 0, 52.66, 38.145, 46.545, 48.075, 11, 0.000351217, 1.23353e-07, 0.405714, 0.164604, 0.961971, 0.925388, 0.587703, 0.345395, 0.000142494, 0
1, 0, 0.000119579, 3.0124e-08, 0.101138, 0.120101, 0.00311634, 0.120914, 26.2581, 0.079646, 0.793932, 0, 52.565, 38.305, 46.325, 47.88, 11, 0.000251855, 6.34307e-08, 0.457143, 0.20898, 0.961619, 0.924711, 0.873578, 0.763138, 0.000115134, 0
1, 0, 0.000121122, 3.32204e-08, 0.0931034, 0.0563218, 0.00315645, 0.121235, 26.1887, 0.0689655, 0.737931, 0, 53.47, 38.33, 46.425, 48.155, 11, 0.000274198, 7.51845e-08, 0.623077, 0.388225, 0.961617, 0.924707, 0.806897, 0.651082, 0.000170846, 0
1, 0, 0.000120815, 2.92724e-08, 0.10013, 0.195059, 0.00316785, 0.121836, 26.2705, 0.0429129, 0.643693, 0, 52.585, 38.14, 46.19, 47.78, 11, 0.000242233, 5.86769e-08, 0.339207, 0.115061, 0.961853, 0.925161, 0.686606, 0.471428, 8.21672e-05, 0
1, 0, 0.000114678, 3.51429e-08, 0.169475, 0.213082, 0.00301731, 0.114119, 28.7113, 0.0713578, 0.736373, 0, 52.71, 38.85, 46.485, 47.845, 12, 0.000306355, 9.38532e-08, 0.443005, 0.196254, 0.961982, 0.925409, 0.80773, 0.652428, 0.000135717, 0
1, 0, 0.000113475, 4.54022e-08, 0.0507302, 0.0584166, 0.00303234, 0.115771, 28.655, 0.0138355, 0.538816, 0, 52.51, 38.945, 46.485, 48.14, 12, 0.000399946, 1.59957e-07, 0.464789, 0.216029, 0.962563, 0.926528, 0.552652, 0.305424, 0.000185891, 0
1, 0, 0.000114623, 3.15132e-08, 0.1802, 0.0556174, 0.00303059, 0.114746, 28.5277, 0.0266963, 0.876529, 0, 52.595, 39.205, 46.97, 48.36, 12, 0.000274854, 7.55449e-08, 0.764151, 0.583927, 0.962168, 0.925767, 0.903226, 0.815817, 0.00021003, 0
1, 0, 0.000116236, 3.71423e-08, 0.100753, 0.106403, 0.00300898, 0.114947, 28.5928, 0.0451977, 0.771186, 0, 52.68, 39.32, 46.73, 48.165, 12, 0.000319441, 1.02042e-07, 0.486364, 0.23655, 0.961358, 0.924209, 0.816384, 0.666483, 0.000155364, 0
1, 0, 0.00011431, 3.17992e-08, 0.136911, 0.294633, 0.00301286, 0.114827, 28.7114, 0.0328587, 0.856517, 0, 52.205, 38.71, 46.37, 47.97, 12, 0.000278107, 7.73435e-08, 0.317259, 0.100653, 0.962049, 0.925538, 0.889376, 0.790989, 8.82319e-05, 0
1, 0, 0.00011413, 3.42713e-08, 0.115854, 0.151423, 0.00303401, 0.115306, 28.7121, 0.054878, 0.903455, 0, 52.35, 38.905, 46.29, 48.135, 12, 0.000300194, 9.01162e-08, 0.43346, 0.187888, 0.962372, 0.92616, 0.958333, 0.918403, 0.000130122, 0
1, 0, 0.000114422, 4.03798e-08, 0.0855661, 0.0587727, 0.00302054, 0.114866, 28.6529, 0.0492653, 0.649957, 0, 52.88, 39.025, 46.645, 48.575, 12, 0.000352779, 1.24453e-07, 0.592814, 0.351429, 0.962105, 0.925647, 0.699222, 0.488912, 0.000209133, 0
1, 0, 0.000116061, 2.91186e-08, 0.122744, 0.0264741, 0.00302294, 0.114399, 28.5385, 0.0577617, 1.03851, 0, 53.29, 39.27, 46.62, 48.39, 12, 0.000250827, 6.2914e-08, 0.822581, 0.676639, 0.961597, 0.924668, 1.09627, 1.20181, 0.000206325, 0
1, 0, 0.000114993, 3.52955e-08, 0.115727, 0.138477, 0.00299179, 0.114566, 28.6438, 0.074184, 0.667656, 0, 52.96, 39.075, 46.585, 48.195, 12, 0.000306841, 9.41514e-08, 0.455253, 0.207255, 0.961552, 0.924582, 0.74184, 0.550326, 0.00013969, 0
1, 0, 0.00011472, 3.43952e-08, 0.292214, 0.235592, 0.00301234, 0.114377, 28.754, 0.0273003, 0.701719, 0, 54.615, 38.67, 46.48, 48.105, 12, 0.000299728, 8.98367e-08, 0.55364, 0.306517, 0.961905, 0.925261, 0.729019, 0.531469, 0.000165941, 0
1, 0, 0.000113494, 2.94067e-08, 0.0996441, 0.116251, 0.00302805, 0.115135, 28.6669, 0.0747331, 0.921708, 0, 52.325, 38.95, 46.92, 48.315, 12, 0.000259037, 6.71e-08, 0.461538, 0.213018, 0.962509, 0.926424, 0.996441, 0.992895, 0.000119555, 0
1, 0, 0.000115392, 3.59452e-08, 0.129377, 0.0359922, 0.00300947, 0.114838, 28.5991, 0.107977, 0.576848, 0, 52.58, 38.75, 46.4, 48.03, 12, 0.000311407, 9.69741e-08, 0.782353, 0.612076, 0.961645, 0.924761, 0.684825, 0.468985, 0.00024363, 0
1, 0, 0.000116256, 2.92941e-08, 0.154306, 0.0490431, 0.00300073, 0.11496, 28.5382, 0.0358852, 0.950957, 0, 52.66, 38.835, 46.73, 47.97, 12, 0.000251916, 6.34618e-08, 0.758824, 0.575813, 0.961248, 0.923997, 0.986842, 0.973857, 0.00019116, 0
1, 0, 0.000113017, 3.5248e-08, 0.100592, 0.213018, 0.00297885, 0.115201, 28.7676, 0.0443787, 0.746548, 0, 53.11, 38.6, 46.45, 47.91, 12, 0.000311786, 9.72105e-08, 0.320755, 0.102884, 0.962048, 0.925537, 0.790927, 0.625566, 0.000100007, 0
