>>>		1978654831		1248472420		96233810		276374171
>>>		1978654831		1248472420		96233810		276374171
>>>		1978984365		1263101156		97352624		279341481
>>>		1978984773		1263118087		97352624		279351600
>>>		1979318488		1277454233		98536571		282501078
>>>		1979318488		1277454233		98536571		282501078
>>>		1979650411		1292170202		99657144		285657454
>>>		1979650411		1292170202		99657144		285657454
>>>		1979985584		1306917768		100714753		288843028
>>>		1979985584		1306917768		100714753		288843028
>>>		1980304991		1322082306		101792734		292158856
>>>		1980304991		1322082306		101792734		292158856
>>>		1980637769		1336661343		102946252		295334770
>>>		1980637769		1336661343		102946252		295334770
>>>		1980968332		1351212498		104169001		298367859
>>>		1980968332		1351212498		104169001		298367859
>>>		1981317986		1365728734		105294306		301352433
>>>		1981317986		1365728734		105294306		301352433
>>>		1981655789		1380657106		106376587		304655559
>>>		1981655789		1380657106		106376587		304655559
>>>		1981990379		1395785295		107453863		307947391
>>>		1981990379		1395785295		107453863		307947391
>>>		1982356070		1410471465		108548634		311130837
>>>		1982356070		1410471465		108548634		311130837
>>>		1982703903		1425609021		109704373		314340471
>>>		1982703903		1425609021		109704373		314340471
>>>		1983045568		1440274038		110925704		317387625
>>>		1983045568		1440274038		110925704		317387625
>>>		1983386883		1454785578		112002010		320438449
>>>		1983386883		1454785578		112002010		320438449
>>>		1982653632		1468713926		113198283		323489070
>>>		1982653632		1468713926		113198283		323489070
>>>		1983034838		1482342482		114369168		326365955
>>>		1983034838		1482342482		114369168		326365955
>>>		1983391380		1497119755		115508623		329519472
>>>		1983391380		1497119755		115508623		329519472
>>>		1983779178		1511239444		116725744		332410292
>>>		1983779178		1511239444		116725744		332410292
>>>		1984169489		1524898029		117937615		335316760
>>>		1984169489		1524898029		117937615		335316760
>>>		1984547905		1538683757		119005730		338082374
>>>		1984547905		1538683757		119005730		338082374
>>>		1984867482		1553928686		120103549		341376928
>>>		1984867482		1553928686		120103549		341376928
>>>		1985204742		1569056471		121236834		344615549
>>>		1985204742		1569056471		121236834		344615549
>>>		1985568638		1583620000		122391646		347705542
>>>		1985568638		1583620000		122391646		347705542
>>>		1985902124		1598040539		123424777		350803012
>>>		1985902124		1598040539		123424777		350803012
>>>		1986231602		1613025898		124512139		354058155
>>>		1986231602		1613025898		124512139		354058155
>>>		1986583904		1627475425		125662009		357148051
>>>		1986583904		1627475425		125662009		357148051
>>>		1986918044		1641991949		126778716		360216982
>>>		1986918714		1642025867		126778720		360218530
>>>		1987268319		1656138901		127889118		363184786
>>>		1987268319		1656138901		127889118		363184786
>>>		1987617328		1671374131		128960331		366512599
>>>		1987617328		1671374131		128960331		366512599
>>>		1987974207		1686490630		130054136		369735594
>>>		1987974207		1686490630		130054136		369735594
>>>		1988301726		1701547998		131152803		373051897
>>>		1988301726		1701547998		131152803		373051897
>>>		1988641864		1716681448		132240930		376219140
>>>		1988641864		1716681448		132240930		376219140
>>>		1988998478		1731791966		133300990		379520997
>>>		1988998478		1731791966		133300990		379520997
>>>		1989325625		1746199902		134412065		382737672
>>>		1989325625		1746199902		134412065		382737672
>>>		1989647468		1760900480		135559580		385885331
>>>		1989647468		1760900480		135559580		385885331
>>>		1989989219		1775219465		136684956		389054673
>>>		1989989219		1775219465		136684956		389054673
>>>		1990328481		1790262921		137777586		392405812
>>>		1990329147		1790294941		137777586		392416347
>>>		1990689522		1805252265		138727001		395630147
>>>		1990689522		1805252265		138727001		395630147
>>>		1991047887		1819925437		139905772		398820541
>>>		1991047887		1819925437		139905772		398820541
>>>		1991404203		1834739381		141091797		401960825
>>>		1991404203		1834739381		141091797		401960825
>>>		1991748699		1849904724		142198003		405121773
>>>		1991748699		1849904724		142198003		405121773
>>>		1992096261		1864459136		143304048		408248430
>>>		1992096261		1864459136		143304048		408248430
>>>		1992445240		1878824678		144375032		411254052
>>>		1992445240		1878824678		144375032		411254052
>>>		1992788557		1893553642		145435507		414454118
>>>		1992788557		1893553642		145435507		414454118
>>>		1993118638		1908238701		146542510		417658542
>>>		1993118638		1908238701		146542510		417658542
>>>		1993479037		1922445324		147711841		420600392
>>>		1993479037		1922445324		147711841		420600392
>>>		1993893691		1936201840		149039030		423595791
>>>		1993893691		1936201840		149039030		423595791
>>>		1994291322		1950068457		150212541		426554696
>>>		1994291322		1950068457		150212541		426554696
>>>		1994695726		1964359038		151384642		429526446
>>>		1994695726		1964359038		151384642		429526446
>>>		1995079751		1977551042		152712934		432062950
>>>		1995079751		1977551042		152712934		432062950
>>>		1995502272		1990275858		153898296		434675818
>>>		1995502784		1990305146		153912052		434675854
>>>		1995899956		2003921103		155127405		437461722
>>>		1995899956		2003921103		155127405		437461722
>>>		1996239492		2019189644		156286157		440683000
>>>		1996239492		2019189644		156286157		440683000
>>>		1996635911		2033708789		157422672		443826876
>>>		1996635911		2033708789		157422672		443826876
>>>		1997004363		2048153884		158636808		446948187
>>>		1997004363		2048153884		158636808		446948187
>>>		1997412181		2062718691		159686718		449923793
>>>		1997412181		2062718691		159686718		449923793
>>>		1997729974		2077444597		160845637		453128668
>>>		1997729974		2077444597		160845637		453128668
>>>		1997317622		2091761650		161971586		456115853
>>>		1997317622		2091761650		161971586		456115853
>>>		1997541367		2105914448		163210811		459122367
>>>		1997541367		2105914448		163210811		459122367
>>>		1997918769		2120496068		164420568		462299690
>>>		1997918769		2120496068		164420568		462299690
>>>		1998250846		2135442307		165505959		465558501
>>>		1998252094		2135487543		165505959		465564584
>>>		1998760438		2150873211		166581917		468877861
>>>		1998760438		2150873211		166581917		468877861
>>>		1999107410		2166243360		167669077		472110359
>>>		1999107410		2166243360		167669077		472110359
>>>		1999295263		2181322450		168774670		475484696
>>>		1999295263		2181322450		168774670		475484696
>>>		1999611730		2195840258		169873400		478428015
>>>		1999611730		2195840258		169873400		478428015
>>>		1999912388		2210272233		171136062		481502935
>>>		1999912388		2210272233		171136062		481502935
>>>		2000232712		2224222599		172340232		484409716
>>>		2000232712		2224222599		172340232		484409716
>>>		2000590627		2238468519		173534224		487276314
>>>		2000591856		2238539297		173534224		487286426
>>>		2000994281		2252479819		174718120		490319088
>>>		2000994281		2252479819		174718120		490319088
>>>		2001408531		2265585924		176111976		493120881
>>>		2001408531		2265585924		176111976		493120881
>>>		2001839113		2279081402		177381515		495808243
>>>		2001839113		2279081402		177381515		495808243
>>>		2002244762		2292765113		178500186		498762721
>>>		2002244762		2292765113		178500186		498762721
>>>		2002565005		2307235205		179466224		501813183
>>>		2002565005		2307235205		179466224		501813183
>>>		2002906202		2321235306		180589942		504761614
>>>		2002906202		2321235306		180589942		504761614
>>>		2003313317		2334465157		181761672		507383896
>>>		2003313317		2334465157		181761672		507383896
>>>		2003699467		2348171368		182827318		510243236
>>>		2003699467		2348171368		182827318		510243236
>>>		2004050003		2363202140		184011299		513417754
>>>		2004050003		2363202140		184011299		513417754
>>>		2004465350		2376943984		185220866		516340706
>>>		2004465350		2376943984		185220866		516340706
>>>		2004831764		2390611474		186503698		519254528
>>>		2004831764		2390611474		186503698		519254528
>>>		2005194086		2405434025		187652976		522302714
>>>		2005195767		2405476312		187665302		522302714
>>>		2005531202		2420481037		188728427		525601934
>>>		2005532037		2420518235		188728427		525612338
>>>		2005931280		2434751785		189792175		528601910
>>>		2005931280		2434751785		189792175		528601910
>>>		2006348217		2449210927		190917680		531581661
>>>		2006348217		2449210927		190917680		531581661
>>>		2006731583		2463847544		191988391		534777697
>>>		2006731583		2463847544		191988391		534777697
>>>		2004883098		2478430505		193148799		537797114
>>>		2004883098		2478430505		193148799		537797114
>>>		2005232605		2493477582		194276890		541094509
>>>		2005232605		2493477582		194276890		541094509
>>>		2005578574		2508041387		195426004		544172348
>>>		2005578574		2508041387		195426004		544172348
>>>		2005913529		2522013732		196542502		547081470
>>>		2005913529		2522013732		196542502		547081470
>>>		2006231029		2536484570		197668299		550294305
>>>		2006231029		2536484570		197668299		550294305
>>>		2006585593		2550690935		198796150		553345478
>>>		2006585593		2550690935		198796150		553345478
>>>		2006991289		2565284392		199823971		556432846
>>>		2006991289		2565284392		199823971		556432846
>>>		2007346909		2580008186		200835049		559608967
>>>		2007346909		2580008186		200835049		559608967
>>>		2007681074		2595164526		201891557		563016370
>>>		2007681074		2595164526		201891557		563016370
>>>		2010204375		2610476306		202942718		566228359
>>>		2010204375		2610476306		202942718		566228359
>>>		2008365262		2625409349		204055606		569545070
>>>		2008365262		2625409349		204055606		569545070
>>>		2008733861		2640434126		205197421		572501121
>>>		2008733861		2640434126		205197421		572501121
>>>		2009045253		2655174641		206311852		575669273
>>>		2009045253		2655174641		206311852		575669273
>>>		2009373493		2669632498		207457778		578718033
>>>		2009373493		2669632498		207457778		578718033
>>>		2009777491		2683805907		208599745		581526140
>>>		2009777491		2683805907		208599745		581526140
>>>		2010137607		2698391741		209692593		584572415
>>>		2010137607		2698391741		209692593		584572415
>>>		2010471966		2713839802		210868472		587987657
>>>		2010471966		2713839802		210868472		587987657
>>>		2010806573		2727635066		212000516		590983338
>>>		2010806573		2727635066		212000516		590983338
>>>		2011155368		2742425472		213115364		594119530
>>>		2011155368		2742425472		213115364		594119530
>>>		2011496157		2757243909		214185949		597099340
>>>		2011496157		2757243909		214185949		597099340
>>>		2011834347		2772185213		215234127		600398619
>>>		2011834347		2772185213		215234127		600398619
>>>		2012179847		2787391839		216331338		603707071
>>>		2012179847		2787391839		216331338		603707071
>>>		2012518278		2802504231		217446991		606998847
>>>		2012518278		2802504231		217446991		606998847
>>>		2012848441		2817506254		218517222		610256013
>>>		2012848441		2817506254		218517222		610256013
>>>		2013235492		2831396476		219586103		612996055
>>>		2013235492		2831396476		219586103		612996055
>>>		2013734523		2844440183		220619019		615762937
>>>		2013734523		2844440183		220619019		615762937
>>>		2014138290		2858074814		221675010		618470512
>>>		2014138290		2858074814		221675010		618470512
>>>		2014579736		2872586544		222739456		621398098
>>>		2014579736		2872586544		222739456		621398098
>>>		2014926000		2886969373		223894943		624529557
>>>		2014926000		2886969373		223894943		624529557
>>>		2015259291		2901175281		225039769		627762909
>>>		2015259291		2901175281		225039769		627762909
>>>		2015582068		2915454077		226188180		630866419
>>>		2015582068		2915454077		226188180		630866419
>>>		2015913533		2930254277		227267815		634088028
>>>		2015913533		2930254277		227267815		634088028
>>>		2016258723		2945809680		228409216		637390111
>>>		2016258723		2945809680		228409216		637390111
>>>		2016583178		2960681111		229486488		640658776
>>>		2016584280		2960715425		229486488		640673249
>>>		2016930681		2975030727		230673174		643779964
>>>		2016930681		2975030727		230673174		643779964
>>>		2017273520		2989830260		231787392		646949700
>>>		2017273520		2989830260		231787392		646949700
>>>		2017613295		3004860784		232883958		650138760
>>>		2017613295		3004860784		232883958		650138760
>>>		2017983675		3019931506		234081588		653251062
>>>		2017983675		3019931506		234081588		653251062
>>>		2018333925		3034462146		235169203		656270774
>>>		2018334605		3034489961		235169203		656270774
>>>		2018699613		3049262476		236272349		659518608
>>>		2018699613		3049262476		236272349		659518608
>>>		2019044327		3064328963		237348941		662733949
>>>		2019044327		3064328963		237348941		662733949
>>>		2019362353		3079521639		238440990		665925660
>>>		2019362353		3079521639		238440990		665925660
>>>		2019709988		3094657240		239557551		669177064
>>>		2019709988		3094657240		239557551		669177064
>>>		2020052376		3109183625		240645498		672291781
>>>		2020053092		3109217929		240645498		672301121
>>>		2020379208		3124196210		241591353		675485727
>>>		2020379208		3124196210		241591353		675485727
>>>		2020719498		3138917811		242717993		678553990
>>>		2020719498		3138917811		242717993		678553990
>>>		2021066046		3152774735		243829842		681661400
>>>		2021066046		3152774735		243829842		681661400
>>>		2021422695		3166553720		244967187		684747180
>>>		2021422695		3166553720		244967187		684747180
>>>		2021738299		3180222290		246113308		687689504
>>>		2021738299		3180222290		246113308		687689504
>>>		2022058513		3194001608		247285484		690640244
>>>		2022058513		3194001608		247285484		690640244
>>>		2022390593		3207043316		248544000		693343696
>>>		2022390593		3207043316		248544000		693343696
>>>		2022812506		3221172716		249735632		696277754
>>>		2022812506		3221172716		249735632		696277754
>>>		2023131693		3235887553		250840935		699574330
>>>		2023131693		3235887553		250840935		699574330
>>>		2023492069		3250993428		251922772		702946726
>>>		2023492069		3250993428		251922772		702946726
>>>		2023833843		3265967711		252995740		706149877
>>>		2023835660		3266048517		253003721		706160057
>>>		2024179086		3280898563		254066977		709486205
>>>		2024179086		3280898563		254066977		709486205
>>>		2024526184		3296121335		255138340		712765011
>>>		2024526184		3296121335		255138340		712765011
>>>		2024934922		3310974264		256232055		715958511
>>>		2024934922		3310974264		256232055		715958511
>>>		2025355248		3325479032		257300630		718818422
>>>		2025355248		3325479032		257300630		718818422
>>>		2024942234		3340520866		258388086		721897051
>>>		2024942234		3340520866		258388086		721897051
>>>		2025356900		3354289719		259497898		724631343
>>>		2025356900		3354289719		259497898		724631343
>>>		2025731564		3368389216		260634509		727466035
>>>		2025731564		3368389216		260634509		727466035
>>>		2026133924		3382541904		261816635		730348530
>>>		2026134096		3382541904		261816644		730358965
>>>		2026479672		3396810604		262884624		733434738
>>>		2026479672		3396810604		262884624		733434738
>>>		2026827113		3412218905		264025905		736826307
>>>		2026827113		3412218905		264025905		736826307
>>>		2027158657		3426337656		264879863		739834959
>>>		2027158657		3426337656		264879863		739834959
>>>		2027515694		3441295545		265966905		742626469
>>>		2027515694		3441295545		265966905		742626469
>>>		2027717539		3455941987		267022700		745779642
>>>		2027717539		3455941987		267022700		745779642
>>>		2028059885		3471390640		268186626		749114639
>>>		2028059885		3471390640		268186626		749114639
>>>		2028375227		3486506868		269254859		752341170
>>>		2028375227		3486506868		269254859		752341170
>>>		2028707703		3501360115		270320481		755604473
>>>		2028707703		3501360115		270320481		755604473
>>>		2029041007		3516574451		271418602		758875917
>>>		2029041007		3516574451		271418602		758875917
>>>		2029477984		3530804428		272516851		761752868
>>>		2029477984		3530804428		272516851		761752868
>>>		2029822313		3545119461		273640245		764683408
>>>		2029822313		3545119461		273640245		764683408
>>>		2030158079		3558724784		274798012		767404715
>>>		2030159082		3558771485		274798012		767404715
>>>		2030525899		3572494821		275914563		770506664
>>>		2030525899		3572494821		275914563		770506664
>>>		2030868258		3587427562		277003178		773565159
>>>		2030868258		3587427562		277003178		773565159
>>>		2031228234		3601191974		278163856		776473877
>>>		2031228234		3601191974		278163856		776473877
>>>		2031552753		3615642470		279290761		779395355
>>>		2031552753		3615642470		279290761		779395355
>>>		2031896970		3630225884		280394191		782431514
>>>		2031896970		3630225884		280394191		782431514
>>>		2032232166		3645389369		281435825		785700130
>>>		2032232166		3645389369		281435825		785700130
>>>		2032571673		3660264743		282540735		789019011
>>>		2032572455		3660307051		282540735		789027831
>>>		2032893320		3675521935		283693810		792324259
>>>		2032893320		3675521935		283693810		792324259
>>>		2033219007		3690595004		284803637		795578073
>>>		2033219007		3690595004		284803637		795578073
>>>		2033570468		3704235570		285872374		798733706
>>>		2033570468		3704235570		285872374		798733706
