0, 1, 191579346, 626666292, 89420415, 266255178, 864062787, 557880073254, 852530399679, 82069029, 187605390, 71320, 4074.01, 4917.89, 470.59, 3265.45, 21, -1
0, 1, 211233520, 588780248, 113823018, 334347617, 821351971, 591912334160, 817659055071, 54866403, 82171398, 24097, 3019.53, 4989.49, 499.685, 3340.37, 21, -1
0, 1, 225602348, 586023236, 127778056, 372157933, 822333790, 609845210234, 809617920864, 42441774, 42465279, 24787, 1260.02, 5273.94, 531.31, 3538.66, 21, -1
0, 1, 247319212, 662551133, 135240449, 394597524, 942048562, 637730948875, 832516126129, 39893694, 92986445, 25691, 2130.7, 4708.31, 961.45, 3185.71, 21, -1
0, 1, 260618211, 703744041, 143634645, 417502533, 996120594, 653501706333, 845091936423, 30708720, 115127859, 26971, 2470.61, 4741.91, 1050.38, 3107.3, 21, -1
0, 1, 261693306, 620918046, 148918035, 433581477, 896569716, 652302325899, 837885499542, 20934081, 18166596, 26938, 2059.84, 4829.71, 1166.53, 2983.03, 21, -1
0, 1, 222377022, 510334125, 119394219, 353276742, 734529789, 541875906957, 689410967763, 21855204, 14603589, -199794, 1980.4, 4459.54, 1244.11, 2881.22, 21, -1
