1 0 3238058997 87059567 4322 3389042 6060 9082 6273 3467 0 13 83666203 0.00127366 0
1 0 3289040946 93355967 6338 3382575 4379 1836 6082 7835 0 13 89967054 0.00187022 0
1 0 3472683957 87059290 6489 3388596 4018 4466 5103 4997 0 13 83664205 0.00191129 0
1 0 3304646412 88710301 2356 3379648 3704 45695 2097 6411 0 13 85328297 0.000696628 0
1 0 3614317056 89884194 7116 3422810 3746 7873 6566 4614 0 13 86454268 0.00207468 0
1 0 3191813759 89089274 4177 3416277 5998 4976 115508 2233 0 13 85668820 0.00122118 0
1 0 3367063278 87074521 2895 3338585 5088 12317 7809 5472 0 13 83733041 0.000866383 0
1 0 3246477644 88730707 12109 3233443 3786 1105 5870 4528 0 13 85485155 0.00373095 0
1 0 3419014400 88541303 5166 3368623 6205 10101 2411 -83874 0 13 85167514 0.00153122 0
1 0 3332639656 91225202 4267 3304812 6774 3105 117591 2902 0 13 87916123 0.00128948 0
1 0 3527465521 86886610 4850 3376618 3555 4357 1251 7877 0 13 83505142 0.00143429 0
1 0 3079958061 55940656 7265663 2205767 1402810 312628 877307 4520631 0 14 46469226 0.767114 0
1 0 2075200221 56223218 7147825 2128612 1405930 317659 881249 4252310 0 14 46946781 0.770536 0
1 0 2106828983 56239583 7237587 2153746 1434439 351175 931973 4517975 0 14 46848250 0.770667 0
1 0 2229213085 55270996 7482398 2196064 1458709 287620 900236 4481438 0 14 45592534 0.773098 0
1 0 1948463431 54953578 7351589 2202467 1389574 342620 905070 4390379 0 14 45399522 0.769473 0
1 0 2088537602 54644995 7269924 2036039 1306107 382870 906986 4470877 0 14 45339032 0.781211 0
1 0 2148314865 55020298 7337931 2163148 1441286 362526 938701 4526539 0 14 45519219 0.772326 0
1 0 2049494238 56018509 7051516 2148488 1406996 313967 892078 4190795 0 14 46818505 0.766469 0
1 0 2077921951 52936597 7197634 2154302 1362922 372616 911258 4527655 0 14 43584661 0.769641 0
1 0 2149262538 57461966 7104834 2168824 1424817 345384 901834 4369550 0 14 48188308 0.766131 0
1 0 2128924583 56630214 7245892 2228342 1402981 313748 860397 4613616 0 14 47155980 0.7648 0
1 0 1958766419 25419367 1567 10484 809 4820 1310 1710 0 3 25407316 0.130031 0
1 0 1781624884 24992808 745 9514 873 5602 5040 458 0 3 24982549 0.0726192 0
1 0 1846896081 29913755 609 9763 1188 95 1390 1052 0 3 29903383 0.0587158 0
1 0 1736577024 24795939 632 9834 2993 119981 1945 445 0 3 24785473 0.060386 0
1 0 1769360435 25164200 993 9942 695 272 51 161 0 3 25153265 0.0908093 0
1 0 1874378670 26072469 687 9562 2325 41 396 756 0 3 26062220 0.0670309 0
1 0 1901303089 26908603 1167 9920 713 218 1500 640 0 3 26897516 0.105258 0
1 0 1885051750 27456605 480 -16734 749 5481 1161 1011 0 3 27472859 -0.0295312 0
1 0 1693166482 25316773 596 9940 3173 3651 496 501 0 3 25306237 0.056568 0
1 0 1793629538 26164276 109 9591 4661 -165 225 4014 0 3 26154576 0.0112371 0
1 0 1809794752 26625812 1099 9938 624 2114 2156 1184 0 3 26614775 0.0995742 0
1 0 1770374004 24785549 987 9851 2632 3716 1027 1547 0 3 24774711 0.0910685 0
1 0 1698751257 26960200 735 -2575 3984 12109 331 1445 0 3 26962040 -0.399457 0

==> loc1_results/loc_pinned_with_loc_threads3 <==
1 0 1701457567 30747733 -82924 381110 3048 6859 198 2838 1 4 30449547 -0.278095 0
1 0 1642918582 31214571 1593 415840 1910 7267 1311 3141 0 4 30797138 0.00381618 0
1 0 1701767198 30141509 1459 459485 2355 6740 6278 3128 0 4 29680565 0.00316524 0
1 0 1744642856 30487687 1577 419209 2402 1550 2070 1819 0 4 30066901 0.00374775 0
1 0 1606464252 30291709 1040 430694 2079 1123 2951 2513 0 4 29859975 0.00240889 0
1 0 1773501133 31440958 1157 419755 2503 14260 2719 5161 0 4 31020046 0.00274879 0
1 0 1615351896 29378762 948 431499 4649 644 2167 832 0 4 28946315 0.00219218 0
1 0 1639915548 30943572 1372 462002 -10259 221 3355 1207 0 4 30480198 0.00296089 0
1 0 1694567303 31107567 1523 451471 2324 2125 2332 -50877 0 4 30654573 0.00336208 0
1 0 1660597012 31926908 1701 441911 4589 2012 1427 983 0 4 31483296 0.00383443 0
1 0 1786958217 30798930 1463 449535 346 1977 2437 1174 0 4 30347932 0.00324392 0
1 0 1700203429 31999943 -82399 456894 1795 306 3285 3174 0 4 31625448 -0.220027 0
1 0 1736641738 30273144 710 442230 625 3651 2459 1540 0 4 29830204 0.00160293 0
1 0 1647734779 30044874 1455 466157 2681 7390 4359 1793 0 4 29577262 0.00311155 0

==> loc1_results/loc_pinned_with_loc_threads4 <==
1 0 2214535184 48106763 3241 827422 5880 5026 2710 1133 2 5 47276100 0.0039017 0
1 0 2296192094 49164576 2040 834748 4811 4087 1792 -101670 0 5 48327788 0.00243789 0
1 0 2157029488 47041108 2648 810736 555 408 1774 1534 0 5 46227724 0.00325553 0
1 0 2227794905 47004228 1281 850338 6997 6537 2211 1621 0 5 46152609 0.00150419 0
1 0 2215089787 48264575 2702 864986 5282 21332 43098 1652 0 5 47396887 0.00311402 0
1 0 2184552549 46608365 3355 880759 829 187024 2 2734 0 5 45724251 0.00379476 0
1 0 2133689073 47935810 -171305 849052 1699 3103 -38643 1597 0 5 47258063 -0.252757 0
1 0 2201206412 49417594 7577 852229 2048 9189 2509 676 0 5 48557788 0.00881245 0
1 0 2189549393 50848300 3315 819175 2953 1400 697 2247 0 5 50025810 0.00403044 0
1 0 2114843644 47255060 1753 850803 6067 -2506 151 1115 0 5 46402504 0.00205617 0
1 0 2155536861 47252348 2953 777783 -32085 10612 1367 1558 0 5 46471612 0.00378233 0
1 0 2932122034 46915131 6127 850612 3183 5710 2089 1415 0 5 46058392 0.00715154 0
1 0 2137346163 46432243 2058 867078 7287 4930 1652 2066 0 5 45563107 0.00236787 0

==> loc1_results/loc_pinned_with_loc_threads5 <==
1 0 2264143473 54379828 5039 1328422 -60397 2115 1369 1565 4 6 53046367 0.00377889 0
1 0 2344251375 55856105 4697 1379953 4428 2970 4519 2910 0 6 54471455 0.00339219 0
1 0 2460219843 57710795 2371 1342426 4272 3526 6115 635 0 6 56365998 0.00176309 0
1 0 2263210697 51723256 5893 1350565 9606 2960 3942 2147 0 6 50366798 0.0043444 0
1 0 2345369666 54793897 2938 1324975 5091 5541 988 3176 0 6 53465984 0.00221249 0
1 0 2255761127 51628385 2947 1318226 782 161588 156280 3548 0 6 50307212 0.00223059 0
1 0 2294216183 52448191 3110 1309434 3883 4332 3275 1981 0 6 51135647 0.00236944 0
1 0 2334529469 53126875 3593 1313590 3452 3300 1457 1808 0 6 51809692 0.00272779 0
1 0 2289341588 54504752 -273155 1355703 -618 5177 684 2495 0 6 53422204 -0.252326 0
1 0 2344914977 54738589 2194 1358277 2986 5345 2958 1820 0 6 53378118 0.00161268 0
1 0 2445898485 53956496 5421 1362442 5865 1784 1637 738 0 6 52588633 0.00396312 0
1 0 2352060122 54699114 2182 1314553 4688 624 1920 1802 0 6 53382379 0.00165713 0
1 0 2442019275 53943746 -1012 1342563 5758 4227 3158 3818 0 6 52602195 -0.000754351 0

==> loc1_results/loc_pinned_with_loc_threads6 <==
1 0 2447921545 62167287 2237 1691910 7387 5134 7111 4014 5 7 60473140 0.00132043 0
1 0 2756461829 62506751 1998 1651076 2657 8217 7067 -195803 0 7 60853677 0.00120866 0
1 0 2469759383 64387697 3403 1597948 11871 4590 807 5451 0 7 62786346 0.00212508 0
1 0 2538600927 60885578 -68877 1555558 6007 4749 1251 199520 0 7 59398897 -0.0463294 0
1 0 2664555522 65475195 190416 1688760 1516 2540 7365 2848 0 7 63596019 0.10133 0
1 0 2576229038 62691226 4095 1525789 2828 3977 2011 -194395 0 7 61161342 0.00267667 0
1 0 2688566159 65770481 1530 1503835 2161 3736 2690 1564 0 7 64265116 0.00101636 0
1 0 2658341559 63506044 2077 1618028 5371 3355 1121 4033 0 7 61885939 0.00128202 0
1 0 2613539512 64775740 3299 1660066 -9070 3754 7464 1925 0 7 63112375 0.00198333 0
1 0 2612467434 63065966 6380 1658828 1068 6229 1367 2064 0 7 61400758 0.00383135 0
1 0 2612994451 63267355 3120 1631367 1302 6714 3932 5054 0 7 61632868 0.00190886 0
1 0 2748200770 64621294 -354023 1658642 6794 1010 4464 2116 0 7 63316675 -0.271361 0
1 0 2671595102 65682376 5284 1664849 -81787 5392 5246 1985 0 7 64012243 0.00316382 0

==> loc1_results/loc_pinned_with_loc_threads7 <==
1 0 2788194230 29540981 18144 998435 15121 506253 208619 1238 1 8 28524402 0.0178481 0
1 0 2890785596 2400634 12523 303172 10233 8069 322661 611 0 8 2084939 0.039668 0
1 0 2838134576 40579275 2765 1273888 805 167868 166906 1721 0 8 39302622 0.00216582 0
1 0 2684065577 66718764 5224 1922888 70673 3357 7337 1432 0 8 64790652 0.00270939 0
1 0 2563134243 66254297 -148693 1914756 1287 407 -92116 5192 0 8 64488234 -0.0841946 0
1 0 2704259396 65826011 7935 1962055 3371 1032 5207 1463 0 8 63856021 0.00402794 0
1 0 2736918023 64446255 5145 1954800 1379 162 3432 3145 0 8 62486310 0.00262507 0
1 0 1953652632 65011048 3388 1947812 2288 523 574 1842 0 8 63059848 0.00173637 0
1 0 2842209127 66942828 3033 1942508 3232 972 1072 2057 0 8 64997287 0.00155895 0
1 0 2808126412 64298350 3192 1942234 3885 2714 -91970 1584 0 8 62352924 0.00164077 0
1 0 2711925080 65121350 4248 1885727 6578 3013 3571 1499 0 8 63231375 0.00224765 0
1 0 2766818381 65750190 4631 1955142 2734 1849 2180 5394 0 8 63790417 0.00236303 0
1 0 2641011374 62913392 4042 1885928 3310 934 6610 2862 0 8 61023422 0.00213866 0

==> loc1_results/loc_pinned_with_loc_threads8 <==
1 0 3077104143 79731605 8190 2397663 6401 1350 7209 2114 5 9 77325752 0.0034042 0
1 0 2915869106 73283608 7789 2351683 5860 8001 2589 2253 0 9 70924136 0.00330116 0
1 0 2979285092 79699680 7318 2399830 -96694 8902 3292 5919 0 9 77292532 0.00304011 0
1 0 2976526996 75816121 6631 2366025 8700 6936 4580 3292 0 9 73443465 0.00279476 0
1 0 3043562250 79825559 6323 2453608 5750 13366 4321 2155 0 9 77365628 0.0025704 0
1 0 3038672459 76523118 4602 2414506 7870 7796 1190 3926 0 9 74104010 0.00190235 0
1 0 3138201838 80904550 7174 2467965 5394 14376 504 2305 0 9 78429411 0.00289842 0
1 0 3088428824 79257904 10074 2425681 17082 19982 1782 5013 0 9 76822149 0.00413588 0
1 0 3006250795 76532282 23227 2315357 2993 5639 2997 5567 0 9 74193698 0.00993208 0
1 0 3059421485 77589236 5455 2398253 3952 6111 3036 2444 0 9 75185528 0.00226941 0
1 0 3051076125 79342692 13337 2446405 13893 6390 6072 3539 0 9 76882950 0.00542211 0
1 0 2984693359 72170612 7231 2416238 3228 8327 3058 5914 0 9 69747143 0.00298374 0
1 0 3087362767 77693205 8736 2345821 3276 11181 4159 4006 0 9 75338648 0.00371025 0
1 0 2862137205 81805384 7717 2389382 6666 20852 2174 6239 0 9 79408285 0.00321931 0

==> loc1_results/loc_pinned_with_loc_threads9 <==
1 0 3164563552 79145167 2762 2620042 7515 13480 6199 2715 1 10 76522363 0.00105307 0
1 0 2944831613 79161212 5524 2530552 17038 4417 1435 4260 0 10 76625136 0.00217817 0
1 0 2875126650 77341401 5930 2488427 4211 147255 2051 2593 0 10 74847044 0.00237737 0
1 0 3011591811 76728718 7060 2454659 5169 11382 4121 2544 0 10 74266999 0.00286791 0
1 0 2991264189 76855469 2865 2591981 13111 7516 5429 5380 0 10 74260623 0.00110411 0
1 0 3003199012 79237457 5042 2576767 4405 5145 609 2216 0 10 76655648 0.00195289 0
1 0 3013918558 76352967 5244 2407446 11723 10846 3455 3801 0 10 73940277 0.00217351 0
1 0 3043921293 78441773 8907 2503366 3794 7044 5721 1841 0 10 75929500 0.00354539 0
1 0 3208697752 79183621 3059 2654059 5538 6345 2172 3204 0 10 76526503 0.00115125 0
1 0 2848137723 70224706 5616 2475140 11034 3452 7871 3461 0 10 67743950 0.00226383 0
1 0 2988761844 82713793 2992 2611185 3711 7427 1159 2419 0 10 80099616 0.00114453 0
1 0 2981697889 73284121 7173 2535513 4903 7838 2106 2394 0 10 70741435 0.00282103 0
1 0 3041640052 77091857 4106 2585616 6190 4031 7683 6925 0 10 74502135 0.0015855 0

==> loc1_results/loc_pinned_with_rr_threads1 <==
0 1 3969530470 24729 32 1201 444 1779 4 69 1 2 23496 0.025953 0
0 1 4223279698 20661 55 2296 59 86 0 45 0 2 18310 0.0233943 0
0 1 3842936473 24501 46 2601 733 974 35 119 0 2 21854 0.0173782 0
0 1 4032373194 2259 27 2564 696 127 31 18 0 2 -332 0.0104207 0
0 1 4018043445 30912 28 2241 843 624 0 55 0 2 28643 0.0123402 0
0 1 3871814188 28192 -538 3017 609 782 20 32 0 2 25713 -0.217023 0
0 1 4371097328 32096 41 2541 591 -94 12 73 0 2 29514 0.0158792 0
0 1 3938583501 27122 124 1838 225 1362 50 14 0 2 25160 0.0632008 0
0 1 4258368018 30444 87 1294 732 154 8 69 0 2 29063 0.0629978 0
0 1 4597044200 27496 68 1331 78 904 16 383 0 2 26097 0.0486061 0
0 1 3833250976 30658 23 1543 156 1076 62 -94 0 2 29092 0.0146871 0
0 1 4343609751 28911 128 1145 362 2869 75 210 0 2 27638 0.10055 0
0 1 3821196377 -1667 367 1724 91 1916 23 64 0 2 -3758 0.175514 0
0 1 3859127456 29878 96 1173 1525 1530 216 209 0 2 28609 0.0756501 0

==> loc1_results/loc_pinned_with_rr_threads10 <==
0 1 795031634 17517453 14412830 239666 1342380 3127236 3163469 6753291 0 11 2864957 0.983643 0
0 1 799732712 17586341 14607738 251197 1269895 3120803 3203379 6804335 0 11 2727406 0.983095 0
0 1 808406662 17533057 14939789 252431 1373415 3103987 3182280 6889191 0 11 2340837 0.983384 0
0 1 796391152 16802746 13477999 128187 1384961 3081131 3163697 6889453 0 11 3196560 0.990579 0
0 1 735258048 18054940 14707049 249676 1371266 3195422 3359917 6761937 0 11 3098215 0.983307 0
0 1 876434128 17459350 14895328 244196 1399199 3145813 3250806 7052348 0 11 2319826 0.98387 0
0 1 888752735 16932803 14422104 250778 1380901 3123070 3011432 6971410 0 11 2259921 0.982909 0
0 1 796389998 17640805 14485474 246685 1346438 3065824 3227707 7018515 0 11 2908646 0.983255 0
0 1 784919190 17879434 14423296 243619 1406475 3225168 3051957 6883082 0 11 3212519 0.98339 0
0 1 718542342 17648537 14610563 255649 1332697 3084003 3050081 7132974 0 11 2782325 0.982803 0
0 1 814121607 17872370 14332400 277279 1337317 2987255 3060649 7077516 0 11 3262691 0.981021 0
0 1 809465772 17569359 14799429 252417 1241840 3206239 3160978 7079948 0 11 2517513 0.98323 0

==> loc1_results/loc_pinned_with_rr_threads11 <==
0 1 804862385 17679564 14655530 162985 1206979 3384935 3289237 6961355 1 12 2861049 0.989001 0
0 1 686109798 18112727 14271234 276086 1206325 3291148 3348414 6934508 0 12 3565407 0.981022 0
0 1 798972351 17993985 15244056 275762 1175097 3166521 3521366 6847377 0 12 2474167 0.982232 0
0 1 800316145 17778748 14082490 273715 1196387 3304629 3496838 6909782 0 12 3422543 0.980934 0
0 1 834387400 18237063 14838066 274367 1202817 3469344 3604257 6995542 0 12 3124630 0.981845 0
0 1 804517358 17911323 14468142 266102 1173907 3117063 3363574 6778690 0 12 3177079 0.98194 0
0 1 797419994 17505618 14906260 420823 1105618 3247188 3489341 7100033 0 12 2178535 0.972544 0
0 1 817178988 17025057 15245055 138999 1197266 3390423 3500185 6991679 0 12 1641003 0.990965 0
0 1 951997857 17803451 14651956 279488 1148731 3298077 3582886 7028947 0 12 2872007 0.981282 0
0 1 738640731 17163415 14916640 164923 1286855 3172210 3339972 6999827 3 12 2081852 0.989065 0
0 1 810419764 12514448 15126014 273874 1354402 3146696 3390579 6974488 0 12 -2885440 0.982216 0
0 1 820656447 12603630 15117238 278764 1297896 3361106 3411692 6992085 0 12 -2792372 0.981894 0
0 1 827951788 18323523 14312034 283337 1300656 3101379 3524464 6959121 0 12 3728152 0.980587 0

==> loc1_results/loc_pinned_with_rr_threads12 <==
0 1 793125497 17994708 14044367 290986 1180092 3144735 3516284 6982173 1 13 3659355 0.979702 0
0 1 834086504 18601113 15182010 289043 1149305 3400485 3631488 7079961 0 13 3130060 0.981317 0
0 1 825754017 17393515 15341307 278786 1138142 3421603 3485348 6357035 0 13 1773422 0.982152 0
0 1 788354617 17189089 14801678 291941 1128630 3370338 3517705 6531240 0 13 2095470 0.980658 0
0 1 740241456 18300978 14826361 288870 1109976 3390848 3478820 7392032 0 13 3185747 0.980889 0
0 1 896469135 18013452 15192418 292187 1181724 3316843 3510965 6838933 0 13 2528847 0.98113 0
0 1 997154223 17861762 15147415 309270 1159621 3489594 3557154 7163884 0 13 2405077 0.979991 0
0 1 631585940 17021972 14791062 225062 1009978 3379450 3589955 6481702 0 13 2005848 0.985012 0
0 1 838547839 18162527 14904017 300417 1149935 3409210 3415272 7115442 0 13 2958093 0.980241 0
0 1 820917972 18340381 15121278 258203 1139555 3378505 3556478 6953058 0 13 2960900 0.983211 0
0 1 844535341 18333348 15486077 300379 1105961 3488647 3563467 7129308 0 13 2546892 0.980972 0
0 1 818364150 17834177 15088114 280899 1142691 3388200 3482202 7207845 0 13 2465164 0.981723 0

==> loc1_results/loc_pinned_with_rr_threads13 <==
0 1 857529504 19130030 15330893 354665 1230189 3443756 3619912 7240437 1 14 3444472 0.977389 0
0 1 778161672 17829379 15731892 338459 1295668 3394204 3627294 7142205 0 14 1759028 0.978939 0
0 1 870770763 19817823 15876907 353997 1361573 3517105 3469907 7338372 0 14 3586919 0.97819 0
0 1 857544437 18419477 14794555 338168 1229507 3365373 3339949 7129222 0 14 3286754 0.977653 0
0 1 855513901 19028640 15650393 343691 1351342 3392674 3590198 7380360 0 14 3034556 0.978511 0
0 1 854642971 19071150 15520562 335679 1254713 3357144 3649079 7518285 0 14 3214909 0.97883 0
0 1 857051551 19020790 15697443 348049 1317354 3382358 3643832 7158986 0 14 2975298 0.978309 0
0 1 758997354 19226208 15674995 338409 1285468 3204861 3636835 7352372 0 14 3212804 0.978867 0
0 1 852508865 18663479 14722984 339835 1272270 3376450 3539855 7167920 0 14 3600660 0.977439 0
0 1 874794254 18012796 15421585 345360 1325531 3434076 3560721 7312939 0 14 2245851 0.978096 0
0 1 860070936 19320466 14662316 342588 1333515 3300956 3594452 7204789 0 14 4315562 0.977168 0
0 1 943571445 19134061 15399319 346630 1309198 3362766 3617738 7227259 0 14 3388112 0.977986 0

==> loc1_results/loc_pinned_with_rr_threads2 <==
0 1 765778274 4119452 3946073 53702 328115 403642 834164 2558356 1 3 119677 0.986574 0
0 1 737880178 4093090 4202491 45286 330500 357497 882781 2609733 0 3 -154687 0.989339 0
0 1 726489192 4265178 4026055 58656 322037 338961 824172 2638875 0 3 180467 0.98564 0
0 1 738953253 4214851 3846138 77080 334668 351744 797881 2515276 0 3 291633 0.980353 0
0 1 717190052 4095404 3762264 52010 320195 346023 846752 2575446 0 3 281130 0.986364 0
0 1 719176745 4160680 4057133 51927 316128 323016 845642 2520385 0 3 51620 0.987363 0
0 1 725040652 3501357 3856665 51592 311239 339891 836856 2334332 0 3 -406900 0.986799 0
0 1 691334411 4100973 3986503 51446 336398 339959 827517 2563865 0 3 63024 0.987259 0
0 1 753690072 4243510 3971641 50797 319563 348316 825117 2585486 0 3 221072 0.987372 0
0 1 714433101 4096844 3994161 52818 326068 364917 845561 2509881 0 3 49865 0.986949 0
0 1 748460737 3971458 4116788 54719 337202 370197 880472 2575831 0 3 -200049 0.986883 0

==> loc1_results/loc_pinned_with_rr_threads3 <==
0 1 483893609 6602907 6347872 51117 538180 1061507 1565708 3400522 1 4 203918 0.992012 0
0 1 1248099314 6353161 6561928 52750 552458 936995 1594612 3348947 0 4 -261517 0.992025 0
0 1 474853349 6300262 6418740 50276 527122 992453 1522955 3339230 0 4 -168754 0.992228 0
0 1 466843868 6616399 6118106 50651 549857 995814 1561527 3374310 0 4 447642 0.991789 0
0 1 464865228 6308716 6476871 52656 567595 984298 1621052 3379412 0 4 -220811 0.991936 0
0 1 477864200 6613888 6059649 26387 551111 961785 1567453 3483522 0 4 527852 0.995664 0
0 1 478273222 6472126 6298330 51321 539285 981319 1552402 3320607 0 4 122475 0.991918 0
0 1 469431327 6495428 6464770 53595 599556 1063887 1481435 3341087 0 4 -22937 0.991778 0
0 1 474052537 6318488 6163143 47073 518432 969736 1515437 3343453 0 4 108272 0.99242 0
0 1 479815771 6865668 6392577 52130 562289 994629 1572588 3209374 0 4 420961 0.991911 0
0 1 456979626 6718480 6596213 54421 566465 1001839 1484957 3430707 0 4 67846 0.991817 0
0 1 459509795 6305872 6506655 50938 529410 979782 1545730 3465394 0 4 -251721 0.992232 0

==> loc1_results/loc_pinned_with_rr_threads4 <==
0 1 512830268 9099351 8752669 55354 656843 1956884 2007664 4606863 1 5 291328 0.993716 0
0 1 520250031 9042356 9113191 50972 672207 1982595 2031880 4580659 0 5 -121807 0.994438 0
0 1 518299629 9144729 8534364 55949 724039 2009368 1884231 4402341 0 5 554416 0.993487 0
0 1 480476720 8517971 8415349 52951 622353 1842718 1915815 4424111 0 5 49671 0.993747 0
0 1 491658015 9204310 8638835 54276 720266 1795173 1923124 4476350 0 5 511199 0.993756 0
0 1 500123522 9075705 8821173 52729 687164 1857448 1936151 4409387 0 5 201803 0.994058 0
0 1 512453077 7018166 8927099 56640 811978 1846279 1863222 4594585 0 5 -1965573 0.993695 0
0 1 496531210 9353867 9165942 55162 744594 1968079 2004820 4703417 0 5 132763 0.994018 0
0 1 538915135 9351992 9418784 57220 697295 2031549 1967600 4232223 0 5 -124012 0.993962 0
0 1 488191010 8820933 9101512 55856 662161 1973601 1937186 4530724 0 5 -336435 0.9939 0
0 1 514659723 8874680 9033946 56299 691053 1938602 1955039 4579845 0 5 -215565 0.993807 0

==> loc1_results/loc_pinned_with_rr_threads5 <==
0 1 531723307 11346075 10194288 90501 646099 2360367 2125118 5025935 3 6 1061286 0.991201 0
0 1 602571555 12139668 10199623 96496 672454 2400183 2216353 5115201 0 6 1843549 0.990628 0
0 1 595192651 11553743 10491549 95582 671806 2343682 2118979 4938270 0 6 966612 0.990972 0
0 1 616565326 11630249 10298286 101434 843878 2265813 2161074 5142839 2 6 1230529 0.990246 0
0 1 601089383 9341788 10392787 102612 1111146 1951840 2150716 5010632 0 6 -1153611 0.990223 0
0 1 589431974 11862442 10620227 100010 1050267 1922523 2134178 5142674 0 6 1142205 0.990671 0
0 1 598696759 12182462 10381516 100089 1125398 1917006 2224382 5211767 0 6 1700857 0.990451 0
0 1 589898201 11684860 10122990 47757 1163568 1873229 2257018 5189042 0 6 1514113 0.995304 0
0 1 585950969 9424012 9985879 122568 1039408 1943675 2131029 5072396 0 6 -684435 0.987875 0
0 1 1425839207 13874403 10289116 95167 1041211 1946470 2182940 5183962 0 6 3490120 0.990835 0
0 1 586861105 9357631 10325779 101359 1047351 1914401 2126631 5204715 0 6 -1069507 0.990279 0
0 1 615413558 11921613 10383809 99617 1104608 2031911 2213786 5061472 0 6 1438187 0.990498 0
0 1 616365235 12303472 10790165 106677 1101232 2047603 2161057 5414082 0 6 1406630 0.99021 0
0 1 603121475 11831978 10241197 102161 1069924 1925398 2192194 5301729 0 6 1488620 0.990123 0

==> loc1_results/loc_pinned_with_rr_threads6 <==
0 1 679799095 13025827 11589675 133477 1254234 2178068 2284887 5721631 6 7 1302675 0.988614 0
0 1 655828927 13224477 11542812 134987 1118435 2291047 2408635 6013936 0 7 1546678 0.988441 0
0 1 657491802 13490314 11156202 137153 1148641 2297639 2334223 5879943 0 7 2196959 0.987855 0
0 1 1532000763 13816213 11307330 132724 1157374 2263639 2369832 5901890 0 7 2376159 0.988398 0
0 1 664606599 13531361 11302563 43758 1184561 2391444 2357369 5834892 0 7 2185040 0.996143 0
0 1 678638630 13537741 11552412 133556 1146206 2337388 2392380 5680738 0 7 1851773 0.988571 0
0 1 663790478 13469059 11532445 137394 1085373 2259779 2390120 5707977 0 7 1799220 0.988227 0
0 1 679446576 13702629 11551508 130164 1154970 2310374 2416727 5812068 0 7 2020957 0.988857 0
0 1 676434206 13807048 11679155 137196 1197578 2351889 2345692 5869063 0 7 1990697 0.988389 0
0 1 659799699 13557818 11524193 135813 1208759 2366084 2454262 5566136 0 7 1897812 0.988352 0
0 1 675487408 13724380 11735503 138186 1153189 2388398 2365283 6006628 0 7 1850691 0.988362 0
0 1 653741750 13720028 11433785 132873 1117963 2243373 2257718 5733900 0 7 2153370 0.988512 0
