1, 0, 0.035552023857258225, 0.010333946319343104, 0.0, 1.0362871847476213e-07, 5.888356022988257e-07, 8.899318233194642e-06, 7.121339703180264e-06, 4.61990733110532e-06, 0.002012072434607646, 0.0, 0.1237969065623922, 0.0, 0.7595307917888563, 0
1, 0, 0.03455108088291143, 0.010108948240680937, 6.1883866434169804e-09, 1.107144428149168e-07, 2.0106581541911121e-07, 1.2988194178175965e-05, 1.6195304808845437e-05, 6.1956896765986076e-06, 0.0, 0.0, 0.12449911850107784, 0.01875, 0.9310344827586207, 0
1, 0, 0.03199123310333555, 0.009180158390406909, 0.0, 5.225721700864073e-08, 0.0, 2.095978425578661e-06, 2.2972063558646013e-06, 8.595176429963386e-07, 0.0, 0.0, 0.1218020890767974, 0.0, 1.0, 0
1, 0, 0.03444917626004994, 0.009766091471691152, 8.25118219122264e-09, 1.3285733137790016e-08, 8.617106375104766e-08, 2.989346279103992e-06, 3.560669851590132e-06, 1.3967161698690503e-06, 0.0, 0.0, 0.12062313101336934, 0.08, 0.8787878787878788, 0
1, 0, 0.03234972071932414, 0.009853435412859877, 8.25118219122264e-09, 2.1257173020464027e-08, 9.335198573030163e-08, 6.872060411733315e-07, 5.398434936281813e-06, 0.0, 0.0, 0.0, 0.1293307307587533, 0.06779661016949153, 0.6060606060606061, 0
1, 0, 0.03191819692672835, 0.008990506854193652, 8.25118219122264e-09, 7.085724340154675e-09, 2.0106581541911121e-07, 1.20261057205333e-05, 1.3553517499601147e-05, 1.289276464494508e-06, 0.0, 0.0, 0.11955074802358458, 0.09302325581395349, 0.9259259259259259, 0
1, 0, 0.035048427777746735, 0.009721847472518015, 0.0, 3.454290615825404e-08, 7.324540418839052e-07, 9.861406690837307e-06, 2.2053181016300172e-05, 8.559363194838539e-06, 0.0, 0.0, 0.1180885824303227, 0.0, 0.7377892030848329, 0
1, 0, 0.03705765410093443, 0.010402647203470134, 1.650236438244528e-08, 4.517149266848605e-08, 4.954836165685241e-07, 9.62088457642664e-06, 9.877987330217785e-06, 3.7962029232338292e-06, 0.0, 0.0, 0.11970742672325159, 0.09302325581395349, 0.8022922636103151, 0
1, 0, 0.03513674571335226, 0.010367013769574563, 0.0, 6.200008797635341e-08, 4.667599286515082e-07, 1.5118532905813292e-05, 1.711418735119128e-05, 2.3994867533647787e-06, 0.0, 0.0, 0.1256145365158725, 0.0, 0.8712871287128713, 0
1, 0, 0.03419227665901149, 0.009882071072121901, 8.25118219122264e-09, 1.417144868030935e-08, 2.3697042531538106e-07, 1.3984642937877295e-05, 8.155082563319334e-06, 4.7989735067295575e-06, 0.0, 0.0, 0.12294231857652184, 0.0784313725490196, 0.925, 0
1, 0, 0.03238652743043129, 0.009123430196215818, 8.25118219122264e-09, 0.0, 2.8723687917015887e-08, 5.050964402623986e-06, 4.5944127117292024e-07, 5.730117619975591e-07, 0.0, 0.0, 0.11962261230575787, 0.11428571428571428, 0.9735099337748344, 0
1, 0, 0.03493742962808078, 0.009816433412574288, 8.25118219122264e-09, 4.8714354838563394e-08, 4.380362407344923e-07, 7.627987057023979e-06, 1.3898098452980838e-05, 2.7934323397381006e-06, 0.0, 0.0, 0.11960373458598396, 0.044444444444444446, 0.784452296819788, 0
1, 0, 0.0322212601927095, 0.009153413913212357, 1.650236438244528e-08, 3.1000043988176704e-08, 1.1489475166806355e-07, 1.1751223304063969e-05, 4.0545692181010214e-05, 2.829245574862948e-06, 0.0, 0.0, 0.12061006266918022, 0.11428571428571428, 0.9553072625698324, 0
1, 0, 0.0330618200188033, 0.009212999410044737, 8.25118219122264e-09, 3.1000043988176704e-08, 2.3697042531538106e-07, 1.3263076594645297e-05, 5.398434936281813e-06, 2.650179399238711e-06, 0.0, 0.0, 0.11841131290405851, 0.05714285714285714, 0.9212410501193318, 0
1, 0, 0.026072241291587507, 0.007880190967777546, 3.4923128624349826e-06, 0.23240989215442526, 5.450319782253764e-06, 3.642192018218657e-05, 0.014376032235318468, 0.004231369543235851, 0.002012072434607646, 0.42857142857142855, 0.12730755157791723, 6.452032654770048e-06, 0.582737768004398, 0
1, 0, 0.027737616292742934, 0.008619080671822954, 4.455638383260226e-06, 0.24486866103306232, 6.498734391224844e-06, 5.501084359592518e-05, 0.00019537740056628435, 4.8670186534667676e-05, 0.0, 0.42857142857142855, 0.13120707040408286, 7.812944790766083e-06, 0.6388667198723065, 0
1, 0, 0.025600255730946608, 0.007955594443914036, 3.7625390791975242e-06, 0.22697274041069085, 1.054159346554483e-05, 8.548843152196243e-05, 0.00040488262022113597, 0.00013286710231318402, 0.0, 0.42857142857142855, 0.13079347619125123, 7.117792762162385e-06, 0.6289180990899899, 0
1, 0, 0.02544166706120905, 0.007753329729529694, 3.1705167569772996e-06, 0.2295489140376362, 7.209645667170987e-06, 0.004541160600979551, 0.00028336040399589855, 6.750794821033743e-05, 0.0, 0.42857142857142855, 0.1282307965134621, 5.930520781216197e-06, 0.9924605945917532, 0
1, 0, 0.02538393356361519, 0.007634114544098091, 3.568636297703792e-06, 0.23858014976698738, 5.177444747042113e-06, 5.318974758681586e-05, 0.0001844656703759275, 8.494899371613814e-05, 0.0, 0.42857142857142855, 0.12653524987735124, 6.422527988838671e-06, 0.6822388717496695, 0
1, 0, 0.027123890602030687, 0.007976169366180959, 3.7006552127633543e-06, 0.237247193932704, 7.848747723324592e-06, 4.6764371101845205e-05, 0.00017286477827881125, 3.2303538082612394e-05, 0.0, 0.42857142857142855, 0.12406259498685603, 6.697543812072446e-06, 0.5546047269763651, 0
1, 0, 0.025355872299624188, 0.007621163161072439, 3.1106956860909357e-06, 0.23621255595029653, 8.250879354162814e-06, 7.755120174641046e-05, 0.0002587802959881473, 8.308670548964607e-05, 0.0, 0.42857142857142855, 0.12645450838847183, 5.654478685337606e-06, 0.6626541397533764, 0
1, 0, 0.0271907428680787, 0.008107175295105806, 3.8141089678926656e-06, 0.23538184777154536, 0.0008872747197566207, 3.9376906159231896e-05, 0.00023867974037433207, 5.862626589937527e-05, 0.0, 0.42857142857142855, 0.12580141486573365, 6.9575790909011925e-06, 0.009189613972062291, 0
1, 0, 0.02691943830440778, 0.008194709369471762, 3.706843599406771e-06, 0.25042719654903683, 2.1873088348807598e-05, 4.130108307451722e-05, 0.00025797627376359473, 5.694304384850744e-05, 0.0, 0.42857142857142855, 0.12838832747376558, 6.3556620639235515e-06, 0.2829566854990584, 0
1, 0, 0.025451680270410143, 0.007833535990277495, 3.836799718918528e-06, 0.22651216478571862, 3.7197175852535575e-06, 1.5702658040810623e-05, 0.0001555208702920335, 8.745592017487747e-05, 0.0, 0.42857142857142855, 0.12950764864900552, 7.2730340340884684e-06, 0.4687179487179487, 0
1, 0, 0.02501260467353698, 0.007687015493196321, 3.4139266316183677e-06, 0.22935813888121742, 5.802184959237209e-06, 3.116479396721058e-05, 0.00016436511476211222, 8.06155922660316e-05, 0.0, 0.42857142857142855, 0.12922053695157465, 6.39113585371026e-06, 0.5288629737609329, 0
1, 0, 0.02505775460776997, 0.007767555030038305, 3.337603196349558e-06, 0.2318885245574767, 3.6838129753572873e-06, 3.73152880357119e-05, 0.00020916063870147196, 6.16703908849873e-05, 0.0, 0.42857142857142855, 0.13034848840237165, 6.180071044691126e-06, 0.6791744840525328, 0
1, 0, 0.025387091944530156, 0.007731988635637803, 3.3045984675846676e-06, 0.23797434070736162, 8.868438644378655e-06, 2.656051349134926e-05, 0.0001780334925795066, 7.205622907119306e-05, 0.0, 0.42857142857142855, 0.12814116043725723, 5.962475240235367e-06, 0.3849601593625498, 0
1, 0, 0.025870920674334098, 0.007841427603960734, 3.0013675220572356e-06, 0.22973181606859752, 6.046336306531845e-06, 3.6112677463658566e-05, 0.00011543461938219621, 0.03980222069275833, 0.0, 0.42857142857142855, 0.1276259137001682, 5.609653736778499e-06, 0.5552033808769149, 0
1, 0, 0.024997921759143706, 0.0076716201550952445, 3.708906394954577e-06, 0.2409985455700505, 9.529083466470021e-06, 1.704270982109862e-05, 0.0001440348385127105, 0.0035338709759443216, 0.002012072434607646, 0.47619047619047616, 0.12903435416407036, 6.607991499844314e-06, 0.27207899067471203, 0
1, 0, 0.024870900612140635, 0.00755816349521355, 4.162721415471822e-06, 0.24626245843939246, 1.4476738710176007e-05, 3.030578641574392e-05, 0.0002863467722585225, 0.0001037151289215582, 0.0, 0.47619047619047616, 0.12774813165015306, 7.25800331537535e-06, 0.30434782608695654, 0
1, 0, 0.026789149854780023, 0.00773457849037446, 4.247296032931854e-06, 0.23769425353849735, 1.2523527931818926e-05, 6.676206689998915e-05, 0.02753753147029132, 0.004007644263410929, 0.0, 0.47619047619047616, 0.121749188231872, 7.672411247026027e-06, 0.5269867100623813, 0
1, 0, 0.026316420982149726, 0.007827700630365479, 4.389628925730445e-06, 0.2431690012498651, 2.7668092386065554e-05, 0.00015180381449518893, 0.00010452288919183935, 3.8749920405084936e-05, 0.0, 0.47619047619047616, 0.12533545529485093, 7.750997966484889e-06, 0.5341554830129368, 0
1, 0, 0.025119048820374457, 0.0077068027744921904, 4.280300761696745e-06, 0.24374169074820942, 2.481008543832247e-05, 9.576216183750373e-05, 0.00017562142590584877, 6.947767614220405e-05, 0.0, 0.47619047619047616, 0.12902778903180118, 7.54019351937555e-06, 0.44649150913168856, 0
