0, 1, 24623, 1948, 0, 166, 27790, 672082, 4395135, 0, 1842, 6837, 49.185, 38.945, 39.115, 40.46, 11, 0
0, 1, 33450, 3292, 0, 13, 43921, 63172746, 28087506, 0, 2139, 2161, 47.305, 37.37, 37.43, 38.815, 11, 0
0, 1, 44899, 2073, 813, 0, 30192, 20377585, 13486095, 0, 2202, 2165, 44.915, 37.52, 37.525, 38.755, 11, 0
0, 1, 23708, 2188, 0, 13, 26367, 775486, 5966418, 0, 2340, 2167, 46.535, 37.78, 37.76, 39.245, 11, 0
0, 1, 28711, 2455, 13, 0, 49794, 33226511, 30041367, 3, 2433, 2163, 46.505, 37.36, 37.34, 38.79, 11, 0
0, 1, 41646, 2462, 535, 18, 29631, 15085260, 12048177, 0, 2343, 2162, 47.35, 37.86, 37.615, 39.215, 11, 0
0, 1, 25867, 2379, 0, 4, 25961, 719916, 4599246, 0, 2229, 2165, 46.635, 37.595, 37.94, 39.405, 11, 0
0, 1, 28984, 2259, 9, 18, 46055, 21746194, 23722122, 0, 2298, 2167, 45.695, 37.82, 37.74, 39.23, 11, 0
0, 1, 23900, 2368, 9, 0, 26940, 712485, 5586786, 0, 2526, 2165, 46.11, 37.38, 37.525, 38.81, 11, 0
0, 1, 44697, 2280, 49, 5, 42117, 14411037, 12048246, 0, 2352, 2160, 45.63, 38.05, 38.025, 39.655, 11, 0
0, 1, 25491, 2621, 26, 12, 46350, 22452934, 18189990, 0, 2679, 2166, 45.055, 37.605, 37.485, 38.85, 11, 0
0, 1, 26649, 2611, 0, 0, 27449, 710252, 4388400, 0, 2589, 2166, 44.65, 36.655, 36.86, 38.145, 11, 0
0, 1, 43278, 2745, 27, 5, 48518, 9790167, 10674996, 3, 2817, 2165, 44.715, 37.37, 37.24, 38.745, 11, 0
0, 1, 41057, 2923, 5, 0, 45334, 21607545, 16259232, 3, 2889, 2162, 45.795, 37.115, 37.175, 38.605, 11, 0
0, 1, 23867, 2681, 9, 14, 28215, 4431316, 5357634, 0, 2748, 2164, 44.695, 36.875, 37, 38.28, 11, 0
0, 1, 24256, 2662, 14, 4, 27756, 740582, 4728876, 3, 2700, 2167, 47.025, 39.525, 39.545, 40.775, 11, 0
0, 1, 24709, 2898, 5, 5, 26951, 964523, 4691013, 0, 2829, 2165, 45.155, 36.745, 36.895, 38.125, 11, 0
0, 1, 23684, 2667, 0, 9, 27403, 782497, 4576404, 0, 2643, 2160, 45.275, 37.905, 37.73, 39.135, 11, 0
0, 1, 23990, 2719, 0, 15, 28292, 787554, 4708089, 0, 2763, 2166, 46.55, 37.14, 37.28, 38.755, 11, 0
0, 1, 23949, 2910, 0, 0, 27133, 769928, 4584219, 0, 2745, 2166, 45.68, 37.34, 37.465, 38.62, 11, 0
0, 1, 24975, 3176, 0, 0, 26910, 727232, 4476369, 0, 3144, 2164, 47.055, 38.37, 38.55, 39.945, 11, 0
0, 1, 22129, 3035, 4, 4, 26317, 644911, 4639260, 0, 3063, 2160, 45.165, 37.545, 37.425, 38.88, 11, 0
0, 1, 22882, 2788, 0, 4, 26764, 1074238, 5038701, 0, 2910, 2167, 44.675, 37.055, 37.2, 38.535, 11, 0
0, 1, 23889, 2944, 0, 0, 29361, 749150, 4362684, 0, 3006, 2166, 45.105, 37.455, 37.605, 38.87, 11, 0
0, 1, 22907, 2884, 9, 4, 25926, 687975, 4578153, 0, 2844, 2165, 45.11, 37.845, 37.85, 39.24, 11, 0
0, 1, 25998, 2976, 0, 4, 27134, 860226, 4760412, 0, 2895, 2164, 45.55, 37.285, 37.195, 38.695, 11, 0
0, 1, 22847, 2717, 5, 22, 26883, 651986, 4534383, 6, 2733, 2162, 45.21, 38.1, 38.25, 39.465, 11, 0
0, 1, 22092, 3058, 0, 18, 26842, 753436, 4723662, 0, 3039, 2167, 45.15, 37.285, 37.435, 38.81, 11, 0
0, 1, 23160, 2664, 0, 9, 26324, 950120, 4686009, 0, 2637, 2162, 45.97, 38.02, 37.745, 39.03, 11, 0
0, 1, 24994, 2502, 5, 5, 27310, 786327, 4437831, 0, 2490, 2165, 45.37, 37.545, 37.46, 38.91, 11, 0
0, 1, 22865, 2528, 4, 22, 25594, 648065, 4430697, 0, 2505, 2163, 46.28, 37.72, 37.585, 39.195, 11, 0
0, 1, 23115, 2575, 4, 14, 25800, 868009, 4788192, 3, 2337, 2167, 45.275, 37.43, 37.395, 38.82, 11, 0
0, 1, 23886, 2679, 5, 0, 28241, 730176, 4394172, 0, 2694, 2164, 45.48, 37.32, 37.4, 38.72, 11, 0
0, 1, 21785, 2766, 4, 10, 24992, 650555, 4545543, 0, 2985, 2164, 45.26, 37.775, 37.77, 39.325, 11, 0
0, 1, 24700, 2659, 0, 0, 26005, 893151, 4845969, 0, 2754, 2163, 45.68, 37.91, 37.745, 39.085, 11, 0
0, 1, 23271, 2874, 0, 0, 27619, 758799, 4643142, 0, 2808, 2166, 46.535, 38.695, 38.715, 40.245, 11, 0
0, 1, 21733, 2796, 4, 22, 26054, 795997, 4840452, 6, 2616, 2165, 45.445, 37.54, 37.6, 39.145, 11, 0
0, 1, 24029, 2305, 5, 0, 27793, 773583, 4545081, 6, 2223, 2163, 44.365, 36.93, 36.915, 38.415, 11, 0
